"ORDER_ID","ORDER_DATE","MONTH_NAME","QUARTER_NAME","SHIP_DATE","SHIP_MODE","CUSTOMER_ID","REGION","PRODUCT_ID","SALES","QUANTITY","DISCOUNT","PROFIT","CASE_ID"
"49379305","2024-03-09","Mar-24","Q12024","2024-03-18","Standard Class","15984832","West","9","281","7","0","19","66049994"
"49390788","2024-02-29","Mar-24","Q12024","2024-03-03","Second Class","554760957","East","15","236","10","0","-45","67357723"
"49485174","2024-02-16","Mar-24","Q12024","2024-02-18","Second Class","728248325","West","12","359","4","0","19","73746554"
"49572099","2024-03-02","Mar-24","Q12024","2024-03-02","Second Class","902833385","West","2","328","10","0","-19","86900951"
"49776452","2024-03-06","Mar-24","Q12024","2024-03-10","Standard Class","807223835","West","16","223","8","0","-54","69397894"
"49974636","2024-02-11","Jan-24","Q12024","2024-02-15","Second Class","447982601","East","15","290","10","0","-30","81328604"
"50006945","2024-03-15","Mar-24","Q12024","2024-03-21","Standard Class","159696300","West","8","275","10","0","13","71549944"
"50187437","2024-02-27","Mar-24","Q12024","2024-02-27","Second Class","174370171","East","17","451","10","0","-40","77807220"
"50339282","2024-02-22","Jan-24","Q12024","2024-03-03","Second Class","807001343","West","5","389","4","0","19","73210652"
"50765817","2024-02-29","Mar-24","Q12024","2024-03-11","Second Class","932875810","West","14","450","6","0","-9","86900951"
"50977004","2024-02-28","Mar-24","Q12024","2024-03-10","Second Class","453469423","West","17","339","7","0","1","45576402"
"51167256","2024-02-26","Mar-24","Q12024","2024-03-02","Second Class","103945592","West","13","219","7","0","-20","56446705"
"51368087","2024-02-23","Mar-24","Q12024","2024-02-26","Standard Class","146381547","East","16","117","8","0","19","51887854"
"51605662","2024-03-04","Mar-24","Q12024","2024-03-15","Second Class","759526829","West","15","400","10","0","1","72150895"
"51755304","2024-01-29","Jan-24","Q12024","2024-02-02","First Class","566928344","Central","4","222","3","0","-13","64528607"
"52410277","2024-03-03","Mar-24","Q12024","2024-03-05","Second Class","426196708","South","5","384","10","0","19","68935049"
"52481021","2024-02-21","Mar-24","Q12024","2024-03-03","Second Class","928096218","West","16","268","10","0","-52","45033207"
"53082642","2024-02-24","Mar-24","Q12024","2024-03-07","Second Class","945180215","South","17","498","10","0","-51","37833438"
"53106707","2024-02-07","Jan-24","Q12024","2024-02-12","Second Class","985135614","West","17","279","7","0","-11","86900951"
"53301814","2024-03-14","Mar-24","Q12024","2024-03-21","First Class","845496469","West","1","329","10","0","19","74942586"
"53508489","2024-02-27","Jan-24","Q12024","2024-03-06","Standard Class","243952748","West","19","144","9","0","19","60511836"
"54316936","2024-02-10","Mar-24","Q12024","2024-02-13","Second Class","22671231","West","12","84","8","0","-6","74112991"
"54784430","2024-02-17","Jan-24","Q12024","2024-02-23","First Class","931695223","East","11","171","5","0","11","45680117"
"54805316","2024-02-10","Mar-24","Q12024","2024-02-17","First Class","215666891","South","11","412","9","0","-47","71922899"
"55070179","2024-02-16","Mar-24","Q12024","2024-02-24","First Class","74747766","West","14","134","9","0","19","83567794"
"55131642","2024-02-06","Mar-24","Q12024","2024-02-14","First Class","162187162","West","7","421","6","0","-31","86621380"
"55229907","2024-02-24","Jan-24","Q12024","2024-02-27","First Class","832516597","Central","12","168","9","0","-18","46735007"
"55549824","2024-02-07","Mar-24","Q12024","2024-02-15","First Class","434343371","Central","13","274","10","0","-20","83617851"
"55815891","2024-02-12","Mar-24","Q12024","2024-02-17","First Class","121742734","Central","5","402","5","0","18","80243250"
"55913862","2024-02-10","Mar-24","Q12024","2024-02-18","Second Class","236342923","West","15","145","4","0","1","86900951"
"56510578","2024-02-22","Jan-24","Q12024","2024-02-26","First Class","862104950","West","9","171","10","0","19","82149213"
"56551414","2024-02-17","Jan-24","Q12024","2024-02-23","First Class","405999021","East","12","239","10","0","1","63584410"
"56755853","2024-03-16","Mar-24","Q12024","2024-03-21","Standard Class","61920854","West","15","337","6","0","-8","75634342"
"57019102","2024-01-27","Jan-24","Q12024","2024-02-01","First Class","608758540","East","13","89","10","0","-50","68380592"
"57374024","2024-03-01","Mar-24","Q12024","2024-03-10","Standard Class","995069289","West","10","107","10","0","-36","49469724"
"57497493","2024-02-09","Jan-24","Q12024","2024-02-15","First Class","602969571","East","15","290","10","0","-9","50309666"
"57642649","2024-01-31","Mar-24","Q12024","2024-02-02","Second Class","615312920","East","19","307","9","0","-38","73359702"
"57785543","2024-02-14","Mar-24","Q12024","2024-02-17","Second Class","381940911","West","17","99","7","0","-21","86900951"
"57852551","2024-01-30","Jan-24","Q12024","2024-02-10","Second Class","861902073","West","13","115","6","0","19","79784576"
"57926437","2024-03-09","Mar-24","Q12024","2024-03-07","Standard Class","601831623","West","6","260","5","0","19","86900951"
"58008754","2024-02-28","Mar-24","Q12024","2024-03-02","Second Class","71919223","South","9","292","10","0","-24","63309366"
"58078660","2024-02-14","Mar-24","Q12024","2024-02-22","First Class","772349150","West","11","301","5","0","-17","50095672"
"58395036","2024-02-21","Mar-24","Q12024","2024-02-23","Second Class","782175677","West","8","204","10","0","3","86900951"
"58744853","2024-03-11","Mar-24","Q12024","2024-03-14","First Class","393680606","East","2","347","10","0","19","62252996"
"58995375","2024-02-11","Mar-24","Q12024","2024-02-23","Second Class","882645817","West","12","511","6","0","2","81775693"
"59021955","2024-02-22","Mar-24","Q12024","2024-03-04","Second Class","153787840","East","14","320","5","0","-13","36901280"
"59078236","2024-03-13","Mar-24","Q12024","2024-03-13","Standard Class","617941433","Central","11","511","10","0","-20","78065876"
"59233879","2024-02-03","Jan-24","Q12024","2024-02-11","First Class","31291619","West","9","144","8","0","-33","55486256"
"59274120","2024-02-08","Mar-24","Q12024","2024-02-16","Second Class","153942427","East","13","191","5","0","1","49019018"
"59632358","2024-02-08","Mar-24","Q12024","2024-02-16","First Class","401057690","West","15","265","7","0","-16","86900951"
"59786404","2024-03-09","Mar-24","Q12024","2024-03-17","Second Class","383042457","West","17","411","10","0","-53","70959148"
"59820722","2024-03-06","Mar-24","Q12024","2024-03-10","Standard Class","881802347","West","5","132","6","0","7","67716549"
"60004951","2024-03-16","Mar-24","Q12024","2024-03-21","Standard Class","399023694","West","12","348","8","0","17","86900951"
"60253702","2024-03-14","Mar-24","Q12024","2024-03-21","First Class","41703430","West","9","359","10","0","14","70590866"
"60351459","2024-02-10","Jan-24","Q12024","2024-02-12","Second Class","909429506","West","14","203","5","0","-31","70320940"
"60384779","2024-03-06","Mar-24","Q12024","2024-03-11","First Class","584670464","West","7","435","10","0","-15","63866295"
"61235337","2024-02-21","Mar-24","Q12024","2024-03-01","First Class","640710494","West","11","446","10","0","-1","77087165"
"61305775","2024-02-18","Mar-24","Q12024","2024-02-26","Second Class","861311215","West","16","162","10","0","-33","76567931"
"61346232","2024-02-16","Mar-24","Q12024","2024-02-20","Second Class","675012517","Central","16","480","9","0","-18","68266482"
"61674534","2024-02-08","Jan-24","Q12024","2024-02-15","Second Class","178549757","East","9","511","10","0","-17","71390070"
"62008201","2024-02-23","Mar-24","Q12024","2024-02-26","Standard Class","414207118","East","16","441","10","0","-49","55525390"
"62069428","2024-02-18","Mar-24","Q12024","2024-02-21","First Class","393561579","West","10","261","8","0","-5","59310822"
"62152381","2024-02-14","Mar-24","Q12024","2024-02-18","Second Class","488796786","West","18","236","10","0","-41","58671688"
"62458292","2024-02-12","Mar-24","Q12024","2024-02-19","Second Class","280276371","West","18","33","9","0","-3","56706289"
"62687654","2024-03-17","Mar-24","Q12024","2024-03-18","Second Class","342539077","West","1","373","10","0","-21","68882261"
"62997466","2024-03-04","Mar-24","Q12024","2024-03-09","Second Class","767909483","West","10","44","5","0","19","51407087"
"63064049","2024-02-08","Jan-24","Q12024","2024-02-13","Second Class","242078668","East","11","224","10","0","-14","67991595"
"63397040","2024-02-11","Mar-24","Q12024","2024-02-23","Standard Class","797418395","East","19","300","8","0","19","75387774"
"63514942","2024-03-17","Mar-24","Q12024","2024-03-21","Second Class","411679708","West","9","122","9","0","5","64042394"
"63622112","2024-02-25","Mar-24","Q12024","2024-03-03","First Class","424055606","West","7","464","8","0","12","73027087"
"63642546","2024-03-14","Mar-24","Q12024","2024-03-21","Standard Class","799547182","West","19","477","9","0","19","79490815"
"63709717","2024-02-11","Mar-24","Q12024","2024-02-18","First Class","199408916","West","3","493","10","0","19","85304514"
"63897498","2024-03-09","Mar-24","Q12024","2024-03-13","Standard Class","510449710","West","10","240","6","0","-15","41562636"
"63930072","2024-02-18","Mar-24","Q12024","2024-02-22","Standard Class","456734177","West","17","252","10","0","-6","73060793"
"63935371","2024-02-17","Jan-24","Q12024","2024-02-29","Second Class","906105110","West","3","225","6","0","19","73435600"
"63946426","2024-02-23","Mar-24","Q12024","2024-03-01","Standard Class","672747503","Central","17","477","10","0","-42","74129332"
"64045314","2024-01-30","Jan-24","Q12024","2024-02-11","Second Class","22819475","Central","14","187","6","0","-8","74557681"
"64127612","2024-03-07","Mar-24","Q12024","2024-03-11","Second Class","717467978","West","16","480","10","0","-9","48735044"
"64190043","2024-02-24","Mar-24","Q12024","2024-02-24","Second Class","488743362","West","7","159","8","0","10","83748858"
"64191575","2024-02-13","Mar-24","Q12024","2024-02-22","Second Class","650378998","West","8","511","8","0","-20","79820910"
"64409848","2024-02-12","Mar-24","Q12024","2024-02-17","Standard Class","249319286","West","18","382","7","0","19","86900951"
"64979086","2024-03-05","Mar-24","Q12024","2024-03-11","Second Class","689517785","West","2","192","10","0","19","80073948"
"65738629","2024-03-07","Mar-24","Q12024","2024-03-06","Second Class","255627497","West","12","329","10","0","-32","65849026"
"65982087","2024-02-04","Mar-24","Q12024","2024-02-16","First Class","115252941","West","10","284","7","0","-55","54329991"
"66196708","2024-02-09","Jan-24","Q12024","2024-02-08","First Class","129526625","East","17","428","9","0","-44","48560358"
"66470364","2024-03-06","Mar-24","Q12024","2024-03-12","First Class","360889699","West","4","429","10","0","19","86900951"
"66555667","2024-02-22","Mar-24","Q12024","2024-03-03","First Class","505889595","West","16","223","10","0","-36","77381835"
"66728601","2024-02-28","Mar-24","Q12024","2024-03-02","Second Class","200791823","Central","4","105","10","0","11","69987195"
"66797962","2024-02-25","Jan-24","Q12024","2024-02-26","Second Class","202442754","East","8","139","10","0","-24","46791794"
"67258384","2024-02-05","Mar-24","Q12024","2024-02-08","Second Class","877689803","West","14","411","7","0","-17","62854693"
"67414745","2024-03-14","Mar-24","Q12024","2024-03-18","Second Class","259615848","Central","6","396","10","0","-68","57814875"
"67503211","2024-02-22","Mar-24","Q12024","2024-02-24","First Class","251447697","West","15","380","5","0","19","78394665"
"67816129","2024-02-09","Mar-24","Q12024","2024-02-18","First Class","914090589","East","5","405","10","0","-21","82031358"
"67830505","2024-02-04","Jan-24","Q12024","2024-02-07","Second Class","694801243","East","15","223","6","0","10","42080052"
"68264960","2024-03-02","Mar-24","Q12024","2024-03-14","First Class","825418218","West","2","478","8","0","19","86900951"
"68648288","2024-03-07","Jan-24","Q12024","2024-03-08","Standard Class","944329528","West","13","211","7","0","15","69291922"
"68786369","2024-02-16","Mar-24","Q12024","2024-02-21","Standard Class","40242213","West","18","184","7","0","-13","55959575"
"69028220","2024-02-16","Mar-24","Q12024","2024-02-24","First Class","46322974","West","12","148","8","0","-17","78700498"
"69628104","2024-02-23","Jan-24","Q12024","2024-02-27","Second Class","322927168","East","7","92","10","0","-19","42073113"
"69745721","2024-02-14","Jan-24","Q12024","2024-02-19","First Class","713499199","West","2","340","8","0","19","75110381"
"70274059","2024-02-24","Mar-24","Q12024","2024-02-27","Second Class","922280622","Central","13","322","9","0","19","59041607"
"70616029","2024-02-28","Mar-24","Q12024","2024-02-28","First Class","207170493","West","2","76","4","0","19","82702800"
"71359037","2024-03-05","Mar-24","Q12024","2024-03-04","Second Class","671043262","Central","12","495","10","0","-21","57570379"
"71694323","2024-02-02","Jan-24","Q12024","2024-02-14","Second Class","165043141","Central","16","169","7","0","18","68270426"
"71746811","2024-02-24","Mar-24","Q12024","2024-03-07","First Class","63384672","Central","6","373","10","0","15","86760089"
"71786620","2024-02-20","Jan-24","Q12024","2024-02-22","First Class","640816390","East","7","265","10","0","-40","64681895"
"71818829","2024-03-02","Mar-24","Q12024","2024-03-09","Second Class","330862229","West","5","425","6","0","19","80692501"
"71944931","2024-03-17","Mar-24","Q12024","2024-03-21","Second Class","17110140","West","2","443","10","0","-7","84087452"
"72101517","2024-03-16","Mar-24","Q12024","2024-03-20","Standard Class","776304458","West","10","139","10","0","19","83460756"
"72127009","2024-02-17","Jan-24","Q12024","2024-02-17","Second Class","91739547","East","18","130","10","0","4","65403190"
"72165584","2024-02-21","Mar-24","Q12024","2024-03-02","First Class","633505224","West","19","335","9","0","-21","49868931"
"72277173","2024-03-03","Mar-24","Q12024","2024-03-08","Second Class","934242638","West","9","275","6","0","13","57467284"
"72396656","2024-02-10","Jan-24","Q12024","2024-02-08","Second Class","704251568","Central","7","389","6","0","1","45100566"
"72447248","2024-02-15","Mar-24","Q12024","2024-02-21","Standard Class","662702010","South","18","234","5","0","19","68552418"
"72535330","2024-02-09","Jan-24","Q12024","2024-02-12","Second Class","365352730","East","4","166","5","0","-62","51721574"
"72699147","2024-02-25","Mar-24","Q12024","2024-02-27","Standard Class","981581288","East","15","340","10","0","-48","71250135"
"72704886","2024-02-29","Mar-24","Q12024","2024-03-02","First Class","937657640","Central","7","289","10","0","-28","57849315"
